area,average_price,houses_sold,no_of_crimes,year,median_salary,population_size,number_of_jobs,area_size,no_of_houses,area_encoded
greenwich,225583,156.0,2098.0,2010,31821.0,249171.0,82000.0,5044.0,102651.0,13
greenwich,225440,196.0,2224.0,2010,31821.0,249171.0,82000.0,5044.0,102651.0,13
greenwich,233860,259.0,2095.0,2010,31821.0,249171.0,82000.0,5044.0,102651.0,13
greenwich,238091,181.0,2054.0,2010,31821.0,249171.0,82000.0,5044.0,102651.0,13
greenwich,239809,201.0,2096.0,2010,31821.0,249171.0,82000.0,5044.0,102651.0,13
greenwich,234856,227.0,2004.0,2010,31821.0,249171.0,82000.0,5044.0,102651.0,13
greenwich,230941,176.0,2018.0,2010,31821.0,249171.0,82000.0,5044.0,102651.0,13
greenwich,229791,196.0,1690.0,2010,31821.0,249171.0,82000.0,5044.0,102651.0,13
greenwich,230261,142.0,1882.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,229168,156.0,1772.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,226218,195.0,2058.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,227707,179.0,1861.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,232675,200.0,2046.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,233462,231.0,2063.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,230915,306.0,1970.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,229331,264.0,1982.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,232159,241.0,1686.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,229647,214.0,1738.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,226494,217.0,1887.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,223508,215.0,1900.0,2011,29932.0,255483.0,81000.0,5044.0,103186.0,13
greenwich,228109,180.0,1830.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,230169,210.0,1618.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,232273,317.0,1853.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,233684,174.0,1675.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,235996,224.0,1939.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,238693,273.0,1971.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,241183,226.0,1872.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,241372,256.0,1887.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,240644,190.0,1583.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,240144,225.0,1755.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,239733,249.0,1803.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,241770,240.0,1693.0,2012,30097.0,260068.0,82000.0,5044.0,104509.0,13
greenwich,243318,187.0,1798.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,244673,182.0,1595.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,246865,271.0,1541.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,246977,187.0,1627.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,249863,263.0,1559.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,248787,271.0,1632.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,251706,315.0,1733.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,254633,353.0,1574.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,258940,349.0,1638.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,260391,395.0,1805.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,263672,393.0,1727.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,270966,368.0,1513.0,2013,29251.0,264008.0,86000.0,5044.0,104623.0,13
greenwich,276452,341.0,1627.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,278805,299.0,1531.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,276157,272.0,1665.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,283714,340.0,1647.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,290617,567.0,1693.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,305405,435.0,1867.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,304856,497.0,1991.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,313802,428.0,1603.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,311769,405.0,1840.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,313948,373.0,1788.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,311783,320.0,1732.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,312911,348.0,1640.0,2014,28954.0,268678.0,95000.0,5044.0,105735.0,13
greenwich,317461,351.0,1819.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,317091,367.0,1586.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,315069,290.0,1821.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,313539,242.0,1740.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,319770,286.0,1848.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,328022,324.0,1789.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,338279,411.0,1890.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,341028,325.0,1795.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,341716,427.0,1745.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,343040,379.0,1839.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,346944,443.0,1919.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,360228,456.0,1823.0,2015,30497.0,274803.0,96000.0,5044.0,106883.0,13
greenwich,365319,263.0,1916.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,365734,334.0,1747.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,360461,579.0,1903.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,366843,207.0,1870.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,376366,198.0,1934.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,380772,306.0,2071.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,379564,258.0,2133.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,379424,392.0,1992.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,378395,317.0,2015.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,374524,346.0,2052.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,371158,281.0,1952.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,374293,321.0,1946.0,2016,30180.0,279766.0,96000.0,5044.0,108603.0,13
greenwich,376668,259.0,2110.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,380159,219.0,1932.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,378680,282.0,2246.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,383770,234.0,2049.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,384705,258.0,2209.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,395263,407.0,2121.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,404447,307.0,2277.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,407505,269.0,2106.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,408407,350.0,2117.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,399907,384.0,2326.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,395636,309.0,2044.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,385851,258.0,1988.0,2017,32635.0,282849.0,102000.0,5044.0,110983.0,13
greenwich,386739,207.0,2054.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,387993,234.0,1771.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,387587,265.0,1950.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,383039,292.0,2092.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,386676,318.0,2254.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,388829,312.0,2216.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,389348,398.0,2277.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,387225,343.0,2086.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,392511,282.0,2238.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,395920,341.0,2280.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,388355,309.0,2237.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,385911,191.0,2258.0,2018,33163.0,286186.0,106000.0,5044.0,112884.0,13
greenwich,385703,273.0,2238.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,391956,246.0,2050.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,386027,269.0,2401.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,382294,232.0,2348.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,381143,246.0,2429.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,388062,207.0,2489.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,396728,212.0,2568.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,396339,308.0,2578.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,398331,279.0,2579.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,394952,243.0,2482.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,397157,217.0,2496.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,398530,371.0,2201.0,2019,33081.0,270418.0,137000.0,4323.0,102402.0,13
greenwich,392699,371.0,2373.0,2020,28596.5,270418.0,137000.0,4323.0,102402.0,13
hackney,61297,131.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,63187,115.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,63593,159.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,65140,141.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,66194,138.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,66921,175.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,68391,152.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,68097,131.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,68753,125.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,67620,133.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,67238,154.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,65865,155.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,66327,131.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,66988,132.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,67707,152.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,67062,126.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,66986,122.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,69124,155.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,70785,208.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,71789,183.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,71817,215.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,71158,193.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,71090,209.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,70138,220.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,69886,176.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,70506,183.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,72210,195.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,76011,191.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,79503,205.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,80359,240.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,80580,301.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,80279,285.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,82295,216.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,82126,253.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,83135,237.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,81231,293.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,83516,166.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,82417,172.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,84204,257.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,83176,239.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,83176,371.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
south east,83176,371.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,35
south east,83176,15354.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,35
hackney,86573,233.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,87176,275.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,91550,272.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,89590,286.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,92146,255.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,88623,244.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,91616,281.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,93847,259.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,99489,196.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,98976,155.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,98492,208.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,98420,188.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,100036,223.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,102701,259.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,104317,338.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,108552,308.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,110407,274.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,112403,278.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,114772,266.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,117831,372.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,14
hackney,121135,215.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,122281,235.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,121356,280.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,123168,230.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,127912,236.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,135189,264.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,138909,229.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,142309,222.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,142620,175.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,141116,185.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,139017,200.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,137718,243.0,2132.0,2000,24083.0,203381.0,102000.0,4323.0,102402.0,14
hackney,139102,227.0,3129.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,141566,180.0,2969.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,147261,287.0,3194.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,150332,262.0,2978.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,153291,284.0,3057.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,154879,315.0,3038.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,155749,292.0,3189.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,157535,322.0,3074.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,157329,278.0,3073.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,160267,298.0,3463.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,160707,292.0,3379.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,162859,252.0,2862.0,2001,24095.0,207246.0,108000.0,1905.0,87208.0,14
hackney,165007,185.0,3084.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,164673,230.0,2935.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,167387,305.0,2960.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,165131,284.0,3299.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,170709,388.0,3318.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,174935,294.0,3054.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,185328,351.0,3247.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,189485,388.0,3168.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,194081,337.0,2940.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,194401,346.0,2966.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,196797,296.0,3093.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,195298,252.0,2714.0,2002,24582.0,210961.0,108000.0,1905.0,88557.0,14
hackney,197439,232.0,3055.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,200331,194.0,2876.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,200122,172.0,3132.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,197529,178.0,2907.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,199538,197.0,3061.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,200679,251.0,2866.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,206534,240.0,3286.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,202239,263.0,3050.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,202412,230.0,3245.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,200271,267.0,3466.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,202978,266.0,2911.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,202785,274.0,2958.0,2003,25149.0,212405.0,98000.0,1905.0,90216.0,14
hackney,207985,269.0,3143.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,206814,258.0,2952.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,215626,329.0,3055.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,213591,324.0,2835.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,214565,284.0,2965.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,210882,316.0,2985.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,212642,337.0,3092.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,219016,288.0,2918.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,222120,254.0,2915.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,226989,254.0,2950.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,230666,191.0,3001.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,231231,218.0,2525.0,2004,26687.0,213581.0,96000.0,1905.0,91588.0,14
hackney,230551,143.0,2700.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,229170,160.0,2265.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,228688,159.0,2558.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,226578,181.0,2638.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,221698,196.0,2886.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,219994,243.0,2799.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,223342,266.0,2865.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,227955,237.0,3026.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,234596,252.0,2795.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,230247,241.0,2710.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,229982,217.0,2587.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,232443,249.0,2381.0,2005,28923.0,216512.0,95000.0,1905.0,92738.0,14
hackney,238246,249.0,2564.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,240260,239.0,2116.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,239023,296.0,2531.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,241951,212.0,2534.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,244604,253.0,2724.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,252532,276.0,2580.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,255500,320.0,2579.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,261801,370.0,2520.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,264544,307.0,2470.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,267841,281.0,2620.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,267583,300.0,2401.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,265169,286.0,2248.0,2006,30105.0,220193.0,88000.0,1905.0,93941.0,14
hackney,267224,241.0,2608.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,270970,234.0,2332.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,276044,285.0,2732.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,276425,266.0,2536.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,281457,309.0,2790.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,282168,361.0,2703.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,291786,315.0,2860.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,301585,353.0,2837.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,313924,335.0,2738.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,312132,308.0,2858.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,309920,307.0,2626.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,301127,241.0,2267.0,2007,28996.0,224480.0,95000.0,1905.0,95391.0,14
hackney,308203,178.0,2435.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,306799,181.0,2340.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,313345,175.0,2520.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,316183,162.0,2496.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,324344,161.0,2603.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,332091,136.0,2711.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,325064,144.0,2655.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,318928,118.0,2375.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,303298,83.0,2404.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,299579,108.0,2409.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,299303,110.0,2243.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,294109,135.0,1997.0,2008,31589.0,231041.0,96000.0,1905.0,97302.0,14
hackney,297428,82.0,2244.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,284411,79.0,2114.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,292499,93.0,2554.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,267690,152.0,2304.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,264340,107.0,2555.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,251605,191.0,2645.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,271135,160.0,2483.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,277376,199.0,2306.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,290995,166.0,2193.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,294217,186.0,2334.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,300431,189.0,2349.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
hackney,294762,248.0,1988.0,2009,33107.0,236622.0,101000.0,1905.0,99689.0,14
